time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,2.562941045660434,9.265945789832891,17.94429579201172,0.5011117377814029,6.107998295554928,0.0,3.0152565251177132,8.260999870852672,3.6055120173394077,0.09343481130063423,0.03747606790575726,0.0,469.15376016809915,470.9278412092758,471.2049445382502,470.3099592919589
3.3000000000000025,2.7464447331153874,9.767907989419276,18.157040681545336,0.506711878125814,6.110237881849297,0.0,3.101250481472594,8.470967556416825,3.4858445911257534,0.093087226330039,0.035673285108615074,0.0,436.5508729360359,436.4010245448965,436.6342448476477,436.6127675451688
3.3600000000000025,2.9356185104686556,10.284058695495705,18.365410006202005,0.520833827557718,6.112515094370835,0.0,3.2040401793625515,8.734310410495272,3.458337116484905,0.12391541368155856,0.030247219419984286,0.0,470.0564444990891,469.6360431077341,470.24047159768133,472.63186661021314
3.4200000000000026,3.1303367920348224,10.814524144535302,18.569197038098775,0.5292223537455882,6.114339852520434,0.0,3.2862966167310748,8.94789587386891,3.3341957282685835,0.11195015591969185,0.030669217592236956,0.0,438.94628350116676,438.98162612811313,439.2939845496755,438.31354472372533
3.4800000000000026,3.3303463299723983,11.359128235757861,18.767712367850084,0.5383561762069711,6.124648651352167,0.0,3.3794778926815705,9.205533085413249,3.2822301866551835,0.1278215747537128,-0.002431905026401046,0.0,466.19750031108407,463.60312993762165,466.57694486729224,467.8263912040289
3.5400000000000027,3.5350109537389844,11.91683312286656,18.958992086785617,0.5538836390978998,6.124676267607853,0.0,3.4425767364676076,9.385149550781104,3.0932804803121012,0.09588936917410291,-0.008350294498719704,0.0,417.4660091591145,416.94915541583043,418.21544567884973,415.4372199473341
3.6000000000000028,3.743802396583716,12.486568285939757,19.1407647971151,0.5596266609082008,6.124399462152166,0.0,3.5170425329271464,9.605748080289604,2.9655779656183068,0.09513666543574653,-0.0042262291001728645,0.0,441.35463304758184,441.6951027224459,441.6088782070698,441.55461534119974
3.660000000000003,3.957651394619997,13.07153099826369,19.31808427571422,0.5664653228029337,6.125469800925352,0.0,3.610863919119763,9.89242519116742,2.9439680489735705,0.10564487930601586,-0.018087550086493744,0.0,481.21250606880596,480.16187933254014,480.76388840549174,481.5672073189018
3.720000000000003,4.176637660080953,13.672156375852008,19.491658139762492,0.5730286293471227,6.125798333801345,0.0,3.6884914807912983,10.128059140370148,2.8413299182351803,0.10977291574159764,-0.006207270057532386,0.0,453.7807874049037,454.73389829873554,454.13384825176274,454.47473046487806
3.780000000000003,4.400466161947069,14.287626387420753,19.66017790513102,0.5798277563859164,6.126593061943936,0.0,3.772147973153901,10.387107327865653,2.7751916305965754,0.11376565452075846,-0.019302632455800293,0.0,470.10873028010764,469.0927068609227,468.1417657621495,468.4626841817872
3.840000000000003,4.629213951215943,14.918414464159905,19.824365292072468,0.5888553488861721,6.128607406009468,0.0,3.8523849102165526,10.638827443910024,2.6968191514160584,0.1288633535806609,-0.0009542400977516942,0.0,466.18867081384604,467.62076523356217,465.689863084846,466.88170209886994
3.900000000000003,4.862766796179173,15.564486769091646,19.984023205376385,0.5997884971990866,6.1285666563372505,0.0,3.9324552519040927,10.896602624835163,2.6238951757014255,0.14729925764381374,-0.00030473681041637475,0.0,470.5452093075544,470.59552164090417,470.73941859601877,472.1800459728619
3.960000000000003,5.100766940935939,16.22490262868684,20.137524052608295,0.6088476643806651,6.132663181756502,0.0,4.0003652063650526,11.117097020719953,2.4923304213554434,0.1408079606125608,-0.023758192764101002,0.0,452.4814086450267,450.58869303687135,452.4191592152857,451.915316578912
4.020000000000002,5.343158858364475,16.900035543452532,20.28519521839385,0.6202092335480884,6.132003462565908,0.0,4.079142845455488,11.386913702183065,2.4285602596439886,0.12087174710892835,-0.015297370177605669,0.0,478.8162951545116,479.45980519445084,479.1482489209796,477.64490735621797
4.080000000000001,5.589413774108804,17.58817320181952,20.424444512206282,0.6302556822228169,6.134322885221007,0.0,4.129125724265408,11.551126495939547,2.213192383308265,0.13802136722768718,-0.03624364547139619,0.0,424.4087587923554,422.6062484983866,422.11325961827333,423.6067660900802
4.14,5.839138727340534,18.288159766289848,20.55349191083873,0.638702113928943,6.13234504737342,0.0,4.1950072766155095,11.781294369821136,2.0876895334591605,0.13220960747515223,-0.042449256504820385,0.0,459.26937263019573,458.776056771352,459.2874989037244,458.8426222050691
4.199999999999998,6.092209711604431,18.999513508655813,20.671705509723196,0.6496706135868546,6.131027874585573,0.0,4.240728109915715,11.930625810430806,1.852806656074767,0.11188412785189097,-0.03144231619971119,0.0,416.0150398231952,416.97728962958104,417.56507638154824,415.8028869928472
4.259999999999997,6.34894034569671,19.723468293693937,20.780535649920246,0.6679522814202086,6.129471807606251,0.0,4.316728300330793,12.20095761374386,1.7726519515521473,0.14796167281385988,-0.039053177152573254,0.0,479.8306609635754,479.25192779534797,477.6233458097229,480.3807967938851
4.319999999999996,6.6094816706946276,20.460764090773555,20.880568944730058,0.6810694300697993,6.12803064372584,0.0,4.367944812759808,12.375549240053111,1.5613605765533602,0.1693477098481392,-0.05072641196172212,0.0,432.5145334820711,431.5287502390639,431.509896069559,433.33575559196413
4.379999999999995,6.873916221486911,21.211893696753716,20.97198153872441,0.6912328546660058,6.129769949454072,0.0,4.446061701529241,12.661279829075482,1.4843188373631049,0.16946951428168416,-0.027939406003012847,0.0,485.65398867212554,487.359921712605,487.62691465816283,487.660715566474
4.439999999999993,7.142475914320295,21.97805298025496,21.056144434137366,0.7016806114726464,6.12812262954073,0.0,4.505854241426706,12.876901400182327,1.3203870402848967,0.1623529158711376,-0.026920152079949765,0.0,456.97573055548884,457.0568424280647,456.3966823327321,455.85400398633874
4.499999999999992,7.414765498637181,22.757732377180037,21.131075531830508,0.7211910499343679,6.126555466459926,0.0,4.57025354607794,13.112131169912299,1.1753543129272646,0.19541183185077357,-0.025435903228236714,0.0,466.6695491326948,466.785332461775,466.1704171321544,468.7749336176367
4.559999999999991,7.691001974552824,23.551989252471557,21.197534896213213,0.7336713171572891,6.125665967791647,0.0,4.6373887179018904,13.362392750664492,1.0386395894484455,0.2038078886681849,-0.03545866921629412,0.0,475.7640464555521,474.995518298621,474.61987056698655,475.2997490498727
4.6199999999999894,7.971144337059257,24.360843459383307,21.25521541151126,0.7473710018728186,6.127489558141942,0.0,4.700230771606154,13.598864640669937,0.88281630978531,0.2159477137920844,-0.05846655294803882,0.0,471.92805378066396,470.1470222616891,470.5162838126258,471.4954200625065
4.679999999999988,8.254305609413704,25.180829596477423,21.300139227257155,0.7603501632217924,6.124183909770107,0.0,4.738590630109205,13.733971404702597,0.6145365442659902,0.21677586186960957,-0.05459518448919827,0.0,425.0715194486455,425.40092315846164,425.7341384366839,425.8534605043499
4.739999999999987,8.54063447494926,26.012554757821345,21.332727682583773,0.7774402587039955,6.121200429116447,0.0,4.8055536060526745,13.989382684388126,0.4696648639803348,0.19340538193808363,-0.049753268713384265,0.0,480.4463060997555,480.8118380178628,481.34341068344025,479.6102271426641
4.799999999999986,8.830034658349335,26.85550320901758,21.352263912430505,0.7904918002370316,6.118844821115665,0.0,4.841185186466132,14.108918638883706,0.18158427475364225,0.17897123454426128,-0.042179070182034074,0.0,421.2305843350274,421.88396385502006,422.8209178481769,421.611556633063
4.859999999999984,9.121788756780255,27.70650006453068,21.35540011930838,0.8012185377533294,6.117069553009031,0.0,4.883945523942562,14.257385350573987,-0.07705580582025358,0.17801189356533142,-0.052976078594905475,0.0,437.1238943200463,436.2214649034564,434.32266063525236,434.2737723267246
4.919999999999983,9.415986333072714,28.565838449303776,21.342494981854195,0.8181740009824203,6.11486517737989,0.0,4.922602057562246,14.387109038974359,-0.3536309341299041,0.2042771910421922,-0.06505499195987867,0.0,427.99511858341555,426.96289048206785,426.6919987801333,428.9649656776842
4.979999999999982,9.712889047504394,29.434599096462822,21.314441166048017,0.8333877562834573,6.110949920040069,0.0,4.974141629568951,14.570931155595297,-0.5825393673756628,0.18420001627641097,-0.0663328530618631,0.0,452.00450342438944,451.8983707281633,453.3567517387358,451.7773444875854
5.0399999999999805,10.013285048259087,30.315992906411324,21.273977971417647,0.8557833068446925,6.107200553463866,0.0,5.038826010635764,14.80783719257833,-0.7688565157256546,0.1460845533045806,-0.06213754890970255,0.0,476.1804815760616,476.49867627326984,477.440082384334,474.54792815676325
